"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",1.4,2.16,0.8,0.25,2,-0.6,2,0,1.2,2.16,-0.04,2,0.2,1.8,-0.78,0,2.16,1.2,1.2,0.8,0.72,0.6,0.75,0.72,-0.13,1.2,-0.16,1.2,0.6,-0.8,0,-1.53,2,0.2,1.2,0.8,0,0.3,0.6,0.6,1.2,0.6,0,1.8,0.6,0,0.6,0.72,0.72,0.46
"12",1.4,1.16,1.8,0.9,2,1.44,2,0,1.2,1.16,0.9,2,1.2,0.8,0,0,2.16,0.2,0.2,1.44,0.72,-0.4,0,0.72,0.72,0.2,-1.24,1.2,-0.4,0.72,0,1.44,2,1.2,0.2,1.8,0,0.72,0.6,0.6,1.2,0.6,0,0.8,0.6,0,0.6,0.72,0.72,0.72
"13",0.8,-1.41,0,-1.14,-1.06,0.2,0.6,0.72,0.6,0.6,1.2,0.6,0,1.44,0,0.6,0,0,0.62,0,0,-0.86,-0.85,0.48,0.49,-0.62,-0.03,0.6,0.6,0.6,0.6,0.6,0.8,1.4,1.4,0.8,1.2,0.6,1.8,0.8,0.8,0.8,1.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"14",0.8,1.44,0,0.72,1.16,1.2,0.6,0.72,0.6,0.6,1.2,0.6,0,0.44,0,0.6,0,0,0.72,0,0,0,0,0,0.85,0.72,-0.9,0.6,0.6,0.6,0.6,0.6,1.8,1.4,2.4,1.8,0.2,0.6,1.8,0.8,1.8,0.8,2.4,0.8,1.8,0.8,1.8,0.8,1.8,0.8
"15",1.8,0.44,0,0.72,1.16,1.2,0.6,-0.28,0.6,0.6,0.2,0.6,0,0.44,0,0.6,0,0,-0.28,0,0,0,0,0,0.9,0.72,0.9,0.6,0.6,0.6,0.6,0.6,1.8,2.4,1.4,0.8,1.2,0.6,0.8,1.8,0.8,1.8,1.4,1.8,0.8,1.8,0.8,1.8,0.8,1.8
"16",1.8,1.44,0,0.72,2.16,1.2,0.6,0.72,0.6,0.6,1.2,0.6,0,1.44,0,0.6,0,0,0.72,0,0,0,0,0,0.9,0.72,0.9,0.6,0.6,0.6,0.6,0.6,1.8,2.4,2.4,1.8,1.2,0.6,1.8,1.8,1.8,1.8,2.4,1.8,1.8,1.8,1.8,1.8,1.8,1.8
"17",1.8,1.44,0,0.72,2.16,1.2,0.6,0.72,0.6,0.6,1.2,0.6,0,1.44,0,0.6,0,0,0.72,0,0,0,0,0,-0.1,0.72,0.9,0.6,0.6,0.6,0.6,0.6,0.8,1.4,1.4,1.8,1.2,0.6,0.8,1.8,1.8,1.8,1.4,1.8,1.8,1.8,1.8,1.8,1.8,1.8
"18",0.8,0.44,0,-0.28,1.16,0.2,-0.4,0.82,-0.4,-0.4,0.2,-0.4,-0.41,-1.67,0,-0.4,0,0,0.72,0,0,0,0,0,0.9,-0.28,-0.1,-0.4,-0.4,-0.4,-0.4,-0.4,0.8,1.4,1.4,0.8,0.2,-0.4,0.8,0.8,0.8,0.8,1.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"19",2,1.8,-0.4,1.8,0.72,1.4,0.2,1.2,-0.02,1.2,0.8,0,0,0.8,1.8,-0.4,1.8,1.8,0.2,1.8,1.8,-0.4,1.2,2.4,0.2,0,-1.25,1.2,-0.4,0.6,1.8,0.6,1.4,0,-0.4,0,1.2,0.8,0.2,1.8,0.8,0,0,0.8,2,1.8,0,0,0.2,0.6
"20",2,0.8,0.6,1.8,-0.28,1.4,0.2,1.2,0,1.2,0.8,0,0,1.8,1.8,0.6,1.8,0.8,0.2,0.8,0.8,0.6,1.2,1.4,0.2,0,1.44,1.2,0.6,0.6,0.8,-0.4,2.4,0,0.6,0,1.2,0.8,0.2,0.8,1.8,0,0,1.8,2,0.8,0,0,1.2,0.6
"21",2,1.8,0.6,0.8,0.72,1.4,1.2,0.2,0,0.2,1.8,0,0,0.8,0.8,0.6,0.8,0.8,1.2,0.8,0.8,0.6,0.2,1.4,1.2,0,0.44,0.2,0.6,0.6,0.8,0.6,1.4,0,0.6,0,0.2,1.8,1.2,0.8,0.8,0,0,0.8,2,0.8,0,0,1.2,-0.4
"22",2,0.8,0.6,-1.7,0.72,1.4,1.2,1.2,0,0.2,1.8,0,0,-0.14,0.8,0.6,0.8,0.8,1.2,1.8,0.8,0.6,0.2,1.4,1.2,0,1.44,0.2,0.6,0.6,0.8,0.6,1.4,0,0.6,0,0.2,1.8,1.2,0.8,1.8,0,0,0.8,2,0.8,0,0,1.2,0.6
"23",2,1.8,0.6,0.8,-1.72,2.4,1.2,0.2,0,1.2,0.8,0,0,-0.46,0.8,0.6,0.8,1.8,1.2,0.8,1.8,0.6,1.2,1.4,1.2,0,0.44,1.2,0.6,-0.4,1.8,0.6,1.4,0,0.6,0,1.2,0.8,1.2,1.8,0.8,-0.16,0,1.8,2,1.8,0,0,0.2,0.6
"24",3,0.8,0.6,0.86,0.72,2.4,1.2,1.2,0,1.2,1.8,0,0,1.8,1.8,0.6,1.8,1.8,1.2,1.8,1.8,0.6,1.2,2.4,1.2,0,1.44,1.2,0.6,0.6,1.8,0.6,2.4,0,0.6,0,1.2,1.8,1.2,1.8,1.8,0,0,1.8,3,1.8,0,0,1.2,0.6
"25",1.8,1.8,1.44,0.72,1.8,1.2,1.2,1.2,2.4,1.8,0,0.72,0.6,0,0,1.44,1.2,0.6,0,0,1.44,0,0,0.85,0.6,0,1.2,1.8,0.6,1.2,0.6,0,1.44,1.2,0.6,0,0,0,0.6,0.72,0.6,0,0.6,0.72,0.6,1.2,0.72,0,0,0
"26",1.8,1.8,1.44,0.72,0.8,0.2,1.2,0.2,1.4,0.8,0,0.72,0.6,0,0,0.44,1.2,0.6,0,0,-0.09,0,0,0.72,0.6,-1.58,1.2,1.8,0.6,1.2,0.6,0,1.44,0.2,0.6,0,0,0,0.6,0.72,-0.4,0,0.6,0.72,0.6,1.2,0.72,0,0,0
"27",0.8,0.8,0.44,-0.28,1.8,1.2,0.2,1.2,1.4,1.8,0,0.72,-0.4,0,0,1.44,0.2,0.6,0,0,1.44,0,0,-0.28,0.6,0,0.2,0.8,0.6,0.2,0.6,0,1.44,1.2,0.6,0,0,0,0.6,0.72,0.6,0,0.6,0.72,0.6,0.2,0.72,0,0,0
"28",1.8,0.8,0.21,0.72,0.8,1.2,1.2,1.2,2.4,1.8,0,-0.28,0.6,0,0,1.44,1.2,0.6,0,0,0.44,0,0,0.72,0.6,0,0.2,1.8,0.6,1.2,0.6,0,0.44,1.2,0.6,0,0,-0.87,0.6,0.72,0.6,0,0.6,0.72,0.6,1.2,0.72,0,0,0
"29",0.8,1.8,1.44,0.72,1.8,0.2,0.2,1.2,1.4,0.8,0,-0.98,0.6,0,0,0.44,0.2,-0.4,-0.17,0,1.44,0,0,0.72,-0.4,0,1.2,0.8,0.6,0.2,-0.4,0,0.44,0.2,-0.4,0,0,0,-0.4,-0.28,0.6,0,-0.4,-0.28,-0.4,0.2,-0.28,0,0,0
"30",0.8,0.8,0.44,-0.81,0.8,1.2,1.2,0.2,1.4,0.8,-0.16,0.72,0.6,0,-0.04,-0.67,1.2,0.6,-0.58,0,0.44,0,0,0.72,0.6,0.14,1.2,0.8,-0.4,1.2,0.6,-0.44,0.84,1.2,0.6,0,0.15,-0.13,0.6,0.03,0.6,-0.31,0.6,-0.73,0.6,1.2,-1.72,0,0,-0.97
"31",2.4,0.8,0.76,1.4,0.2,0.6,0.72,-0.4,0,0,1.44,0.2,0.6,1.2,-0.4,0,0.6,0.6,0,0,1.44,-0.4,0.6,0.6,-0.4,0.6,0,0,0.6,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0,0,0,0.6,0,0.6
"32",2.4,-1.41,1.8,1.4,1.2,-0.4,0.22,0.6,0,0,0.24,1.2,-0.4,1.2,0.6,0,0.6,-0.4,0,-0.72,-0.14,0.6,0.6,-0.4,0.6,-0.4,0,0,0.6,-0.4,0,0,-0.42,0,0,0,-1.05,0.6,0,-0.4,0,0,-0.4,0,0,0,0,0.6,0,-0.4
"33",1.4,1.8,1.8,1.4,1.2,0.6,0.72,0.6,0,0,0.44,1.2,0.6,0.2,0.6,0,0.6,0.6,0,-0.3,0.44,0.6,-0.4,0.6,0.6,0.6,-1.31,0,-0.4,0.6,0,0,-0.96,0,0,0,0,-0.4,0,0.6,0,0,0.6,0,-0.29,0,0,-0.4,0,0.6
"34",1.4,0.8,-1.46,1.4,0.2,0.6,0.72,0.6,0,0,1.44,0.2,0.6,0.2,0.6,0,-0.4,0.6,0,0,0.44,0.6,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0,0,0,0.6,0,0.6
"35",1.4,1.8,0.8,2.4,1.2,0.6,0.72,0.6,0,0,0.44,1.2,0.6,1.2,0.6,0,0.6,0.6,0,0,1.44,0.6,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0,0,0,0.6,0,0.6
"36",1.4,-1.36,0.8,2.4,1.2,0.6,-0.28,0.6,0,0,1.44,1.2,0.6,1.2,0.6,0,0.6,0.6,0,0,1.44,0.6,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0,0,0,0.6,0,0.6
"37",1.8,0.9,0.72,1.2,1.2,1.2,0,1.44,0.6,0.72,0.6,0,1.44,0,0,1.8,1.2,1.2,1.2,0.6,0.6,1.2,0.72,1.2,0.6,0,1.44,0,1.2,0,0,0,0.6,0,0,0.72,0,0,0,0.72,0,0,0.72,0,0.72,0.6,0.6,1.2,1.8,2.4
"38",0.8,-0.1,0.72,0.2,1.2,0.2,0,1.44,0.6,-0.28,-0.4,0,1.44,0,0,0.8,0.2,0.2,0.2,-0.4,-0.4,0.2,-0.28,0.2,-0.4,0,-0.75,0,1.2,0,-0.41,0,-0.4,0,0,0.72,0,0,0,0.72,0,0,-0.28,0,-0.28,-0.4,-0.4,0.2,0.8,1.4
"39",1.8,0.9,0.72,1.2,1.2,1.2,0,1.44,0.6,0.72,0.6,0,1.44,0,0,1.8,1.2,1.2,1.2,0.6,0.6,1.2,0.72,1.2,0.6,0,1.44,0,1.2,0,0,0,0.6,0,0,0.72,0,0,0,0.72,0,0,0.72,0,0.72,0.6,0.6,1.2,1.8,2.4
"40",0.8,0.9,0.72,1.2,1.2,1.2,0,0.44,0.6,0.72,0.6,0,0.44,0,0,0.8,1.2,1.2,1.2,0.6,0.6,0.2,0.72,0.2,0.6,0,0.44,0,0.2,0,0,0,0.6,0,0,-0.28,0,0,0,-0.28,0,0,0.72,0,0.72,0.6,0.6,1.2,1.8,1.4
"41",0.8,-1.67,-0.28,0.2,0.2,0.2,-0.96,-1.41,-0.4,-1.64,0.6,0,0.44,0,0,0.8,0.2,0.2,1.2,0.6,0.6,1.2,0.72,1.2,0.6,0,1.44,0,1.2,0,0,0,0.6,0,0,0.72,0,0,0,0.72,0,0,0.72,0,0.72,0.6,0.6,1.2,0.8,1.4
"42",1.8,-1.65,0.19,1.2,0.2,1.2,0,0.44,0.6,0.72,0.6,-0.05,-1.33,0,0,1.8,1.2,1.2,0.2,0.6,0.6,1.2,0.52,1.2,0.6,0,0.44,0,0.2,0,0.46,0.35,0.6,-0.95,0,0.32,0,-1,-1.05,-0.84,0,0,0.58,0,0.46,0.6,0.6,0.2,0.8,1.4
"43",2.6,2.6,3,1.44,0.2,0.13,0.8,1.2,0,1.8,0.6,0.2,1.8,0,1.2,0.44,1.2,0.2,1.2,0.6,0.6,0.44,1.2,0.6,-0.48,0,0.6,0,0.6,0.2,1.2,0.6,-0.1,0.2,1.2,0,1.2,0.6,0.6,0.6,0,1.44,0.6,0,1.2,0.6,0,0.72,0.6,0
"44",2.6,2.6,2,-1.2,0.2,0.8,0.8,1.2,0,0.8,0.6,1.2,1.8,0,1.2,1.44,1.2,1.2,1.2,0.6,0.6,1.44,1.2,0.6,0.72,0,0.6,0,0.6,1.2,1.2,0.6,0.9,1.2,1.2,0,1.2,0.6,0.6,0.6,0,1.44,0.6,0,1.2,0.6,0,0.72,0.6,0
"45",2.6,2.6,2,0.44,1.2,0.8,0.8,1.2,0,0.8,-0.4,0.2,0.8,0,0.2,0.44,0.2,0.2,0.2,-0.4,-0.4,0.55,0.2,-0.4,-0.28,0.4,0.6,-0.3,-0.4,0.2,0.2,-0.4,-0.79,0.2,0.2,0,0.2,-0.4,-0.4,-0.4,0.11,0.44,-0.4,0,0.2,-0.4,0.61,-1.65,-0.4,-0.79
"46",2.6,2.6,2,1.44,1.2,1.8,1.8,0.2,0,1.8,0.6,1.2,1.8,0,1.2,1.44,1.2,1.2,1.2,0.6,0.6,0.44,1.2,0.6,0.72,0,0.6,0,0.6,1.2,1.2,0.6,0.28,1.2,1.2,0,1.2,0.6,0.6,0.6,0,0.11,0.6,0,1.2,0.6,0,0.72,0.6,0
"47",2.6,2.6,2,1.44,1.2,1.8,1.8,0.2,0,0.8,0.6,1.2,0.8,0,0.2,1.44,0.2,1.2,0.2,0.6,0.6,1.44,0.2,0.6,0.72,0,-0.4,0,0.6,1.2,0.2,0.6,0.9,1.2,0.2,0,0.2,0.6,0.6,0.6,0,0.44,0.6,0,0.2,0.6,0,-0.28,0.6,0
"48",2.6,2.6,2,0.44,1.2,-1.54,1.8,1.2,0,1.8,0.6,1.2,0.8,0,1.2,-0.89,1.2,1.2,1.2,0.6,0.6,1.44,1.2,0.6,0.72,0,0.6,0,0.6,1.2,1.2,0.6,0.9,1.2,1.2,0,1.2,0.6,0.6,0.6,0,1.44,0.6,0,1.2,0.6,0,0.72,0.6,0
"49",2,0.2,2.16,0.44,0.6,2.16,1.2,0.6,1.2,0.6,0.6,0.6,0.72,0.6,0.6,1.2,1.2,1.2,0.6,0.6,0.6,0.6,-0.4,0,-0.4,2.16,1.8,1.8,1.2,0,1.2,0.2,1.2,1.2,0.6,0,0.72,0,0.2,1.2,1.2,0.2,0.8,1.2,0.6,0.2,1.2,0.2,0.8,0.8
"50",2,1.2,1.16,1.44,-0.4,1.16,0.2,-0.4,1.2,-0.4,-0.4,0.6,-0.28,-0.4,-0.4,0.2,0.2,0.2,-0.4,0.6,-0.4,-0.4,0.6,0,0.6,1.16,0.8,0.8,0.2,0,0.2,1.2,0.2,0.2,-0.4,0,0.72,0,0.2,0.2,0.2,0.2,0.8,0.2,-0.4,1.2,0.2,0.2,0.8,0.8
"51",2,1.2,1.16,0.44,0.6,2.16,1.2,0.6,1.2,0.6,0.6,0.6,0.72,0.6,0.6,1.2,1.2,1.2,0.6,0.6,0.6,0.6,0.6,0,0.6,1.16,0.8,1.8,1.2,0,1.2,1.2,1.2,1.2,0.6,0,0.72,0,1.2,1.2,1.2,1.2,1.8,1.2,0.6,1.2,1.2,1.2,1.8,1.8
"52",2,1.2,1.16,-0.61,0.6,1.16,0.2,0.6,0.2,0.6,0.6,0.6,0.72,0.6,0.6,1.2,0.2,1.2,0.6,0.6,0.6,0.6,0.6,0,0.6,2.16,0.8,0.8,0.2,0,0.2,1.2,0.2,0.2,0.6,0,0.72,0,1.2,0.2,0.2,1.2,0.8,0.2,0.6,1.2,0.2,1.2,0.8,0.8
"53",3,1.2,0.4,1.44,0.6,0.58,1.2,0.6,1.2,0.6,0.6,0.6,-0.54,0.6,0.6,1.2,1.2,0.2,0.6,0.6,0.6,0.6,0.6,0,0.6,0.26,1.8,0.8,1.2,0,1.2,1.2,1.2,1.2,0.6,-1.36,0.25,0,1.2,1.2,1.2,1.2,1.8,1.2,0.6,1.2,1.2,1.2,1.8,1.8
"54",2,0.2,2.16,1.44,0.6,1.16,1.2,0.6,0.2,0.6,0.6,-0.4,0.72,0.6,0.6,0.2,1.2,1.2,0.6,-0.4,0.6,0.6,0.6,0,0.6,1.16,1.8,1.8,1.2,0,1.2,0.2,1.2,1.2,0.6,0,-0.28,0,1.2,1.2,1.2,1.2,1.8,1.2,0.6,0.2,1.2,1.2,1.8,1.8
"55",3,1.8,1.44,1.2,1.2,0,1.16,1.8,1.8,0.72,1.2,1.2,1.8,1.8,2.16,1.2,2.4,1.2,1.8,1.8,0.72,0.6,0.6,1.44,1.2,1.2,0.6,1.44,1.2,1.2,1.8,1.2,1.8,1.8,1.2,1.2,0.72,1.2,1.8,1.2,1.2,0.72,1.2,1.2,1.8,2.4,1.8,1.8,1.8,2.16
"56",2,1.8,0.44,1.2,1.2,0,1.16,1.8,1.8,0.72,1.2,1.2,0.8,1.8,2.16,1.2,1.4,1.2,1.8,1.8,-0.15,0.6,0.6,1.44,1.2,1.2,0.6,1.44,1.2,1.2,1.8,1.2,1.8,1.8,1.2,1.2,0.72,1.2,1.8,1.2,1.2,0.72,1.2,1.2,1.8,2.4,1.8,1.8,1.8,2.16
"57",2,0.8,1.44,1.2,0.2,0,2.16,0.8,1.8,-0.61,1.2,0.2,1.8,1.8,1.16,1.2,1.4,1.2,1.8,0.8,-0.28,0.6,0.6,-0.31,1.2,1.2,0.6,0.44,1.2,1.2,0.8,1.2,0.8,1.8,1.2,1.2,0.72,1.2,1.8,1.2,1.2,0.72,1.2,1.2,0.8,1.4,1.8,0.8,0.8,1.16
"58",2,0.8,0.44,0.2,1.2,0,1.16,0.8,0.8,-0.28,0.2,0.2,0.8,0.8,1.16,0.2,1.4,0.2,0.8,0.8,0.72,0.6,0.6,0.44,0.2,0.2,-0.4,0.44,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.2,-0.28,0.2,0.8,0.2,0.2,-0.28,0.2,0.2,0.8,1.4,0.8,0.8,0.8,1.16
"59",2,1.8,-0.32,0.2,1.2,0,2.16,1.8,0.8,0.72,1.2,1.2,1.8,0.8,0.11,1.2,2.4,1.2,0.8,1.8,0.72,0.6,0.6,1.44,0.2,1.2,0.6,1.44,1.2,0.2,1.8,1.2,1.8,0.8,1.2,1.2,0.72,1.2,0.8,1.2,1.2,0.72,0.2,1.2,1.8,1.4,0.8,1.8,1.8,-0.65
"60",2,0.8,1.44,1.2,0.2,0,0.45,0.8,0.8,0.72,0.2,1.2,0.8,0.8,1.16,0.2,1.4,0.2,0.8,0.8,0.72,-0.4,-0.4,0.44,1.2,0.2,0.6,0.82,0.2,1.2,0.8,0.2,0.8,0.8,0.2,0.2,-0.5,0.2,0.8,0.2,0.2,-0.75,1.2,0.2,0.8,1.4,0.8,0.8,0.8,1.16
"61",1.2,0.8,1.2,0.6,0,0.2,0,0.6,0.72,0.72,-0.4,0,0.6,0.2,1.2,0,0.8,1.2,1.2,0.6,0.6,0.2,0.6,1.2,0.6,0.72,0,1.2,0,0,0,0.2,1.8,0.6,1.2,1.44,0.6,0,0,-0.28,0.6,0.6,0,0,0.6,0,0.6,0,0,1.2
"62",1.2,0.8,1.2,-0.4,0,1.2,0,0.6,0.72,0.72,0.6,0,0.6,1.2,1.2,0,0.8,1.2,0.2,-0.4,0.6,1.2,-0.4,0.2,0.6,-1.44,0,0.2,0,0,0,1.2,1.8,0.6,1.2,1.44,0.6,0,0,0.72,0.6,0.6,0,0,-0.4,0,0.6,0,0,0.2
"63",1.2,1.8,0.2,0.6,0,1.2,0,0.6,-1.22,0.72,0.6,0,0.6,0.2,0.2,0,1.8,0.2,0.2,0.6,0.6,0.2,0.6,1.2,-0.4,0.72,0,0.2,0,0,0,1.2,0.8,0.6,0.2,1.44,-0.4,0,0,0.72,0.6,-0.4,0,0,0.6,0,0.6,0,0,0.2
"64",0.2,1.8,0.2,0.6,0,0.2,0,0.6,-0.28,-0.28,0.6,0,-0.4,1.2,0.2,0,0.8,0.2,1.2,0.6,-0.4,1.2,0.6,0.2,0.6,-0.28,0,1.2,0,0,0,0.2,0.8,-0.4,0.2,0.44,0.6,0,0,0.72,-0.4,0.6,0,0,0.6,0,-0.4,0,0,1.2
"65",0.2,0.8,1.2,0.6,-0.76,1.2,0,-0.4,0.72,-1.24,0.6,0,0.6,1.2,1.2,0,1.8,1.2,1.2,0.6,0.6,1.2,0.6,1.2,0.6,0.72,0,1.2,0,0,0,1.2,0.8,0.6,1.2,-0.67,0.6,0,0,-1.36,0.6,0.6,0,0,0.6,0,0.6,0,0,1.2
"66",1.2,1.8,1.2,0.6,0,1.2,0,0.6,0.72,0.72,0.6,0,0.6,1.2,1.2,0,1.8,1.2,1.2,0.6,0.6,1.2,0.6,1.2,0.6,0.72,0,1.2,0,0,0,1.2,1.8,0.6,1.2,0.44,0.6,0,0,0.72,0.6,0.6,0,0,0.6,0,0.6,0,0,1.2
"67",1.4,1.2,0.8,2.4,1.88,0.2,1.8,0.72,1.4,1.2,1.4,0.72,1.2,1.4,0.6,1.16,0.8,0.6,1.8,1.4,1.2,1.2,0.8,1.2,1.4,0.8,1.8,1.2,0.8,0.8,0.6,2.16,1.2,1.4,0.6,1.2,0.8,1.4,0.2,1.4,0.8,1.8,1.2,1.4,1.8,1.4,0.2,1.2,2.4,1.8
"68",2.4,1.2,1.8,2.4,2.88,1.2,1.8,0.72,2.4,1.2,2.4,0.72,1.2,2.4,0.6,2.16,1.8,0.6,1.8,2.4,1.2,1.2,1.8,1.2,2.4,1.8,1.8,1.2,1.8,1.8,0.6,2.16,1.2,2.4,0.6,1.2,1.8,2.4,1.2,2.4,1.8,1.8,1.2,2.4,1.8,2.4,1.2,1.2,2.4,1.8
"69",1.4,1.2,1.8,1.4,1.88,1.2,0.8,-0.28,2.4,0.2,1.4,0.72,0.2,2.4,0.6,1.16,1.8,0.6,0.8,1.4,1.2,0.2,0.8,1.2,1.4,1.8,0.8,1.2,0.8,1.8,0.6,1.16,1.2,1.4,0.6,1.2,0.8,1.4,1.2,1.4,1.8,0.8,1.2,1.4,1.8,2.4,1.2,0.2,1.4,0.8
"70",1.4,0.2,0.8,1.4,1.88,0.2,0.8,0.72,1.4,0.2,1.4,-0.28,0.2,1.4,0.6,1.16,0.8,-0.4,0.8,1.4,0.2,0.2,0.8,0.2,1.4,1.8,0.8,0.2,0.8,0.8,-0.4,1.16,0.2,1.4,-0.4,0.2,0.8,1.4,0.2,1.4,0.8,0.8,0.2,1.4,0.8,1.4,0.2,0.2,1.4,0.8
"71",1.4,1.2,0.8,1.4,-0.15,1.2,0.8,-0.64,1.4,1.2,1.4,-1.22,1.2,1.4,-0.4,2.16,0.8,0.6,0.8,2.4,0.2,1.2,1.8,0.2,2.4,0.8,1.8,0.2,1.8,0.8,0.6,1.16,1.2,1.4,0.6,0.2,1.8,1.4,1.2,2.4,0.8,0.8,1.2,2.4,0.8,1.4,1.2,1.2,1.4,0.8
"72",2.4,0.2,1.8,1.4,1.88,1.2,1.8,0.72,1.4,1.2,2.4,0.72,1.2,1.4,0.6,-1.36,1.8,0.6,1.8,1.4,1.2,1.2,1.8,1.2,1.4,0.8,0.8,1.2,1.8,1.8,0.6,-1.02,0.2,2.4,0.6,1.2,1.8,2.4,1.2,1.4,1.8,1.8,0.2,1.4,0.8,1.4,1.2,1.2,1.4,1.8
